DATE,STARTDATE,STARTTIME,ENDDATE,ENDTIME,RESPTI,CPUTI,QUEUETI,TASKTYPE,TABLOAD,DYNPRONR,REPORT,ACCOUNT,MANDT,ROLLINTI,ROLLOUTCNT,ROLLOUTTI,LOCKCNT,LOCKTI,UPDTI,USEDBYTES,TRANSID,TCODE
5/24/2023,5/24/2023,3:20:31 PM,5/24/2023,3:20:42 PM,11013,730,54,FE,1,,RFC,RFC_BODS,100,162,0,0,0,0,2965,8116,9C72C0249A790280E00645DBE784E761,
5/24/2023,5/24/2023,3:20:44 PM,5/24/2023,3:20:48 PM,3969,220,64,FE,1,,RFC,RFC_BODS,100,162,1,299,0,0,0,8118,9C72C0249A790280E00645DBE784E76B,
5/24/2023,5/24/2023,3:20:49 PM,5/24/2023,3:22:08 PM,79788,3710,0,FE,1,3004,RFC,RFC_BODS,100,170,1,346,0,0,0,8118,9C72C0249A790280E00645DBE784E76B,
5/24/2023,5/24/2023,3:22:33 PM,5/24/2023,3:22:35 PM,1978,1030,0,FE,1,,RFC,VQSME,100,187,1,2146,0,0,0,87360,CAC4D02A153342489F605A654D3D567E,
5/24/2023,5/24/2023,3:23:48 PM,5/24/2023,3:23:50 PM,1636,980,60,FE,0,,RFC,RFC_PIR02OTC,100,259,0,0,0,0,0,20398,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:48 PM,5/24/2023,3:23:50 PM,1674,1000,77,FE,0,,RFC,RFC_PIR02OTC,100,177,0,0,0,0,0,20398,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:48 PM,5/24/2023,3:23:50 PM,1972,1210,0,FE,0,,RFC,RFC_PIR02OTC,100,74,0,0,0,0,0,20398,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:48 PM,5/24/2023,3:23:50 PM,2020,1330,0,FE,0,,RFC,RFC_PIR02OTC,100,251,0,0,0,0,0,20398,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:48 PM,5/24/2023,3:23:50 PM,2043,1340,72,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,20398,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:50 PM,5/24/2023,3:23:51 PM,1236,730,71,FE,0,,RFC,RFC_PIR02OTC,100,74,0,0,0,0,0,16303,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:50 PM,5/24/2023,3:23:51 PM,1241,750,41,FE,0,,RFC,RFC_PIR02OTC,100,207,0,0,0,0,0,16303,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:50 PM,5/24/2023,3:23:52 PM,1377,780,68,FE,0,,RFC,RFC_PIR02OTC,100,177,0,0,0,0,0,16303,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:23:50 PM,5/24/2023,3:23:52 PM,1379,800,76,FE,0,,RFC,RFC_PIR02OTC,100,251,0,0,0,0,0,16303,d99ee91efa4611eda9e00000084ad96e,
5/24/2023,5/24/2023,3:30:00 PM,5/24/2023,3:30:02 PM,2307,1750,0,FE,1,,RFC,RFC_O_HAMB,100,74,1,296,0,0,3065,20391,901FE846853100E0E00645DBE20F9CBD,
5/24/2023,5/24/2023,3:30:00 PM,5/24/2023,3:30:02 PM,2350,1780,89,FE,1,,RFC,RFC_O_HAMB,100,979,1,508,0,0,0,20391,901FE84685310180E00645DBE2063620,
5/24/2023,5/24/2023,3:30:29 PM,5/24/2023,3:30:31 PM,2277,1720,82,FE,1,,RFC,RFC_O_HAMB,100,429,1,445,0,0,0,20391,901FE846853100B0E00645DBE205638B,
5/24/2023,5/24/2023,3:39:18 PM,5/24/2023,3:39:21 PM,2451,140,0,FE,1,200,RFC,VIM2G,100,846,4,852,0,0,0,8125,9C72C0249A790370E006466973B2AFC9,
5/24/2023,5/24/2023,3:43:48 PM,5/24/2023,3:43:49 PM,1545,930,57,FE,0,,RFC,RFC_PIR02OTC,100,198,0,0,0,0,0,20398,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:48 PM,5/24/2023,3:43:49 PM,1633,970,75,FE,0,,RFC,RFC_PIR02OTC,100,250,0,0,0,0,0,20398,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:48 PM,5/24/2023,3:43:50 PM,1871,1200,60,FE,0,,RFC,RFC_PIR02OTC,100,203,0,0,0,0,0,20398,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:48 PM,5/24/2023,3:43:50 PM,1853,1180,68,FE,0,,RFC,RFC_PIR02OTC,100,259,0,0,0,0,0,20398,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:48 PM,5/24/2023,3:43:50 PM,1951,1230,67,FE,1,,RFC,RFC_PIR02OTC,100,316,0,0,0,0,0,20398,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:50 PM,5/24/2023,3:43:51 PM,1221,730,47,FE,1,,RFC,RFC_PIR02OTC,100,259,0,0,0,0,0,16303,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:50 PM,5/24/2023,3:43:51 PM,1228,730,83,FE,0,,RFC,RFC_PIR02OTC,100,250,0,0,0,0,0,16303,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:50 PM,5/24/2023,3:43:51 PM,1238,720,63,FE,1,,RFC,RFC_PIR02OTC,100,203,0,0,0,0,0,16303,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:43:50 PM,5/24/2023,3:43:51 PM,1247,720,60,FE,0,,RFC,RFC_PIR02OTC,100,316,0,0,0,0,0,16303,00802f24fa4711eda72d0000080356c7,
5/24/2023,5/24/2023,3:48:48 PM,5/24/2023,3:48:50 PM,1522,950,64,FE,0,,RFC,RFC_PIR02OTC,100,361,0,0,0,0,0,20398,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:48 PM,5/24/2023,3:48:50 PM,1647,980,41,FE,0,,RFC,RFC_PIR02OTC,100,203,0,0,0,0,0,20398,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:48 PM,5/24/2023,3:48:50 PM,1840,1180,43,FE,0,,RFC,RFC_PIR02OTC,100,266,0,0,0,0,0,20398,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:48 PM,5/24/2023,3:48:50 PM,1879,1250,74,FE,0,,RFC,RFC_PIR02OTC,100,291,0,0,0,0,0,20398,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:48 PM,5/24/2023,3:48:50 PM,2028,1320,0,FE,0,,RFC,RFC_PIR02OTC,100,180,0,0,0,0,0,20398,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:50 PM,5/24/2023,3:48:51 PM,1203,730,63,FE,0,,RFC,RFC_PIR02OTC,100,291,0,0,0,0,0,16303,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:50 PM,5/24/2023,3:48:51 PM,1214,710,56,FE,0,,RFC,RFC_PIR02OTC,100,266,0,0,0,0,0,16303,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:50 PM,5/24/2023,3:48:51 PM,1218,720,47,FE,0,,RFC,RFC_PIR02OTC,100,180,0,0,0,0,0,16303,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:48:50 PM,5/24/2023,3:48:51 PM,1220,740,78,FE,0,,RFC,RFC_PIR02OTC,100,203,0,0,0,0,0,16303,0a5c7b29fa4711ed8cea0000080356cb,
5/24/2023,5/24/2023,3:49:36 PM,5/24/2023,3:49:44 PM,7837,3960,53,FE,0,,RFC,ZB_PTP_BATCH,100,291,0,0,0,0,8424,721114,9C72C0249A7905E0E00645DBE794E110,
5/24/2023,5/24/2023,3:50:13 PM,5/24/2023,3:50:19 PM,5842,3770,67,FE,1,,RFC,ZB_PTP_BATCH,100,211,0,0,0,0,7160,721114,9C72C0249A790330E00646BCB6BB42E0,
5/24/2023,5/24/2023,3:50:36 PM,5/24/2023,3:50:41 PM,5224,3600,44,FE,0,,RFC,ZB_PTP_BATCH,100,211,0,0,0,0,7371,721114,9C72C0249A790330E00646BCB6BB42E0,
5/24/2023,5/24/2023,3:51:11 PM,5/24/2023,3:51:13 PM,2266,10,69,FE,0,3004,RFC,VIM2G,100,390,1,201,0,0,3008,2398,9C72C0249A790370E006466973B2AFC9,
5/24/2023,5/24/2023,3:51:44 PM,5/24/2023,3:51:46 PM,2224,10,86,FE,0,3004,RFC,RFC_PIR02PTP,100,533,2,345,0,0,1865,2398,100f1cfcfa4711eda77f0000080356cb,
5/24/2023,5/24/2023,3:52:55 PM,5/24/2023,3:52:57 PM,2391,140,63,FE,1,200,RFC,VIM2G,100,537,4,899,0,0,0,8129,9C72C0249A790370E006466973B2AFC9,
5/24/2023,5/24/2023,3:54:07 PM,5/24/2023,3:54:09 PM,2507,140,57,FE,1,200,RFC,VIM2G,100,1194,4,853,0,0,0,8128,9C72C0249A790370E006466973B2AFC9,
5/24/2023,5/24/2023,3:54:11 PM,5/24/2023,3:54:13 PM,1485,30,69,FE,0,100,RFC,VIM2G,100,449,5,644,0,0,0,7776,9C72C0249A790370E006466973B2AFC9,
5/24/2023,5/24/2023,4:00:10 PM,5/24/2023,4:00:11 PM,1035,830,89,FE,0,,RFC,RFC_MDGR02,100,177,0,0,0,0,0,4092,71436F95DF410300E00645DBE222D2CF,
5/24/2023,5/24/2023,4:02:00 PM,5/24/2023,4:02:01 PM,1153,180,85,FE,1,,RFC,EDPB5,100,178,0,0,0,0,2644,11745,25E64AF2878440A4859464B1211EF437,
5/24/2023,5/24/2023,4:04:18 PM,5/24/2023,4:04:20 PM,1577,0,127,FE,0,3004,RFC,RFC_PIR02PTP,100,389,2,307,0,0,1803,2398,899bc4f7fa4911ed83b50000080356ca,
5/24/2023,5/24/2023,4:04:24 PM,5/24/2023,4:04:29 PM,5378,3670,66,FE,0,,RFC,ZB_PTP_BATCH,100,171,0,0,0,0,8426,721114,9C72C0249A7905E0E00645DBE794E148,
5/24/2023,5/24/2023,4:08:18 PM,5/24/2023,4:08:19 PM,1376,20,169,FE,0,3004,RFC,VPIKH,100,679,2,524,0,0,1795,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:19 PM,5/24/2023,4:08:20 PM,1227,0,165,FE,0,3004,RFC,VPIKH,100,412,2,320,0,0,2127,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:26 PM,5/24/2023,4:08:27 PM,1264,10,145,FE,0,3004,RFC,VPIKH,100,716,2,337,0,0,1695,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:27 PM,5/24/2023,4:08:28 PM,1210,0,87,FE,0,3004,RFC,VPIKH,100,311,2,340,0,0,1543,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:27 PM,5/24/2023,4:08:28 PM,1271,20,138,FE,0,3004,RFC,VPIKH,100,410,2,307,0,0,1533,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:30 PM,5/24/2023,4:08:31 PM,1212,0,80,FE,0,3004,RFC,VPIKH,100,444,2,361,0,0,1540,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:31 PM,5/24/2023,4:08:32 PM,1219,10,69,FE,0,3004,RFC,VPIKH,100,450,2,405,0,0,1741,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:35 PM,5/24/2023,4:08:36 PM,1223,10,139,FE,0,3004,RFC,VPIKH,100,457,2,342,0,0,1927,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:36 PM,5/24/2023,4:08:38 PM,2459,20,188,FE,0,3004,RFC,VPIKH,100,561,4,712,0,0,3342,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:39 PM,5/24/2023,4:08:40 PM,1221,10,98,FE,0,3004,RFC,VPIKH,100,306,2,304,0,0,2025,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:39 PM,5/24/2023,4:08:41 PM,2504,10,72,FE,0,3004,RFC,VPIKH,100,692,4,690,0,0,3373,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:46 PM,5/24/2023,4:08:47 PM,1251,10,66,FE,0,3004,RFC,VPIKH,100,291,2,333,0,0,1765,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:48 PM,5/24/2023,4:08:50 PM,1224,10,79,FE,0,3004,RFC,VPIKH,100,298,2,325,0,0,1653,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:08:53 PM,5/24/2023,4:08:56 PM,2413,10,90,FE,0,3004,RFC,VPIKH,100,690,4,708,0,0,3179,2398,A2ED426D74BD05B0E00646647BAE3810,
5/24/2023,5/24/2023,4:12:55 PM,5/24/2023,4:12:57 PM,1553,800,74,FE,0,,RFC,CODINTEG,100,216,0,0,0,0,0,16310,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:12:55 PM,5/24/2023,4:12:57 PM,1569,820,65,FE,0,,RFC,CODINTEG,100,202,0,0,0,0,0,16027,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:12:55 PM,5/24/2023,4:12:57 PM,1757,920,59,FE,0,,RFC,CODINTEG,100,162,0,0,0,0,0,16028,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:12:55 PM,5/24/2023,4:12:57 PM,1830,910,72,FE,0,,RFC,CODINTEG,100,189,0,0,0,0,0,16028,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:12:55 PM,5/24/2023,4:12:57 PM,1855,890,81,FE,0,,RFC,CODINTEG,100,211,0,0,0,0,0,16028,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:15:03 PM,5/24/2023,4:15:05 PM,1817,1000,46,FE,0,,RFC,CODINTEG,100,189,0,0,0,0,0,20394,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:15:03 PM,5/24/2023,4:15:05 PM,1829,1000,48,FE,0,,RFC,CODINTEG,100,162,0,0,0,0,0,20394,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:15:03 PM,5/24/2023,4:15:05 PM,1963,1040,75,FE,0,,RFC,CODINTEG,100,216,0,0,0,0,0,20394,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:15:03 PM,5/24/2023,4:15:06 PM,2238,1040,57,FE,0,,RFC,CODINTEG,100,211,0,0,0,0,0,20394,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:15:03 PM,5/24/2023,4:15:06 PM,2677,1110,75,FE,0,,RFC,CODINTEG,100,88,0,0,0,0,0,20394,5BCFA7E296001EEDBEC9B9B6C39F3213,
5/24/2023,5/24/2023,4:16:36 PM,5/24/2023,4:16:42 PM,5540,3850,69,FE,0,,RFC,ZB_PTP_BATCH,100,211,0,0,0,0,8808,721114,9C72C0249A7905B0E00645DBE798377C,
5/24/2023,5/24/2023,4:21:27 PM,5/24/2023,4:21:28 PM,1222,10,57,FE,0,3004,RFC,ZB_PTP_BATCH,100,511,2,380,0,0,1516,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:30 PM,5/24/2023,4:21:31 PM,1206,0,96,FE,0,3004,RFC,ZB_PTP_BATCH,100,374,2,274,0,0,1824,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:32 PM,5/24/2023,4:21:33 PM,1281,10,144,FE,0,3004,RFC,ZB_PTP_BATCH,100,845,2,270,0,0,1585,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:33 PM,5/24/2023,4:21:34 PM,1207,10,188,FE,0,3004,RFC,ZB_PTP_BATCH,100,428,2,282,0,0,1780,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:33 PM,5/24/2023,4:21:34 PM,1289,20,168,FE,0,3004,RFC,ZB_PTP_BATCH,100,587,2,289,0,0,1649,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:33 PM,5/24/2023,4:21:34 PM,1204,20,152,FE,0,3004,RFC,ZB_PTP_BATCH,100,406,2,313,0,0,2026,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:37 PM,5/24/2023,4:21:38 PM,1215,0,59,FE,0,3004,RFC,ZB_PTP_BATCH,100,287,2,360,0,0,1594,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:39 PM,5/24/2023,4:21:40 PM,1227,10,50,FE,0,3004,RFC,ZB_PTP_BATCH,100,405,2,351,0,0,1634,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:39 PM,5/24/2023,4:21:41 PM,2448,10,112,FE,0,3004,RFC,ZB_PTP_BATCH,100,510,4,633,0,0,3775,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:39 PM,5/24/2023,4:21:42 PM,2510,10,102,FE,0,3004,RFC,ZB_PTP_BATCH,100,638,4,600,0,0,3397,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:37 PM,5/24/2023,4:21:43 PM,6166,30,292,FE,0,3004,RFC,ZB_PTP_BATCH,100,1218,10,1526,0,0,13891,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:21:46 PM,5/24/2023,4:21:47 PM,1249,10,51,FE,0,3004,RFC,ZB_PTP_BATCH,100,419,2,297,0,0,1673,2398,85DA2472087505E0E00645DBE2253F40,
5/24/2023,5/24/2023,4:23:15 PM,5/24/2023,4:23:17 PM,1292,20,84,FE,0,3004,RFC,VPIKH,100,288,2,511,0,0,1815,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:13 PM,5/24/2023,4:23:18 PM,5562,3690,73,FE,0,,RFC,ZB_PTP_BATCH,100,168,0,0,0,0,7510,721114,9C72C0249A7905C0E00645DBE79F492F,
5/24/2023,5/24/2023,4:23:18 PM,5/24/2023,4:23:19 PM,1220,0,55,FE,0,3004,RFC,VPIKH,100,384,2,282,0,0,1948,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:19 PM,5/24/2023,4:23:21 PM,1198,10,78,FE,0,3004,RFC,VPIKH,100,391,2,289,0,0,2034,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:24 PM,5/24/2023,4:23:26 PM,1288,10,132,FE,0,3004,RFC,VPIKH,100,498,2,335,0,0,2036,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:25 PM,5/24/2023,4:23:27 PM,1202,0,64,FE,0,3004,RFC,VPIKH,100,403,2,315,0,0,1932,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:27 PM,5/24/2023,4:23:29 PM,2394,10,65,FE,0,3004,RFC,VPIKH,100,486,4,586,0,0,3226,2398,252EF1033A3E05D0E00645DBE798F030,
5/24/2023,5/24/2023,4:23:33 PM,5/24/2023,4:23:37 PM,3926,2920,68,FE,0,,RFC,ZB_PTP_BATCH,100,136,0,0,0,0,3528,721114,45a5f65cfa4f11edc61d0000080356c6,
5/24/2023,5/24/2023,4:23:35 PM,5/24/2023,4:23:37 PM,1315,10,99,FE,0,3004,RFC,RFC_PIR02RM,100,280,2,339,0,0,1908,2398,45a5f65cfa4f11edc61d0000080356c6,
5/24/2023,5/24/2023,4:23:47 PM,5/24/2023,4:23:48 PM,1271,10,134,FE,0,3004,RFC,RFC_PIR02RM,100,343,2,292,0,0,2970,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:47 PM,5/24/2023,4:23:48 PM,1318,0,169,FE,0,3004,RFC,RFC_PIR02RM,100,336,2,549,0,0,1442,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:48 PM,5/24/2023,4:23:50 PM,1239,10,70,FE,0,3004,RFC,RFC_PIR02RM,100,450,2,320,0,0,1688,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:48 PM,5/24/2023,4:23:51 PM,2179,0,99,FE,0,3004,RFC,RFC_PIR02RM,100,419,2,324,0,0,1412,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:50 PM,5/24/2023,4:23:51 PM,1209,10,159,FE,0,3004,RFC,RFC_PIR02RM,100,436,2,325,0,0,1679,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:41 PM,5/24/2023,4:23:54 PM,12803,20,396,FE,0,3004,RFC,RFC_PIR02RM,100,2255,19,3126,0,0,24732,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:53 PM,5/24/2023,4:23:55 PM,1240,0,158,FE,0,3004,RFC,RFC_PIR02RM,100,309,2,336,0,0,1628,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:23:59 PM,5/24/2023,4:24:05 PM,6133,20,225,FE,0,3004,RFC,RFC_PIR02RM,100,1248,10,1618,0,0,8458,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:07 PM,5/24/2023,4:24:08 PM,1238,10,130,FE,0,3004,RFC,RFC_PIR02RM,100,407,2,406,0,0,1726,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:07 PM,5/24/2023,4:24:08 PM,1215,0,153,FE,0,3004,RFC,RFC_PIR02RM,100,431,2,332,0,0,1532,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:08 PM,5/24/2023,4:24:09 PM,1206,20,226,FE,0,3004,RFC,RFC_PIR02RM,100,349,2,373,0,0,1656,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:07 PM,5/24/2023,4:24:10 PM,3670,0,275,FE,0,3004,RFC,RFC_PIR02RM,100,927,6,959,0,0,5397,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:10 PM,5/24/2023,4:24:12 PM,1296,10,118,FE,0,3004,RFC,RFC_PIR02RM,100,427,2,377,0,0,1981,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:13 PM,5/24/2023,4:24:14 PM,1225,10,126,FE,0,3004,RFC,RFC_PIR02RM,100,479,2,360,0,0,1933,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:18 PM,5/24/2023,4:24:19 PM,1225,10,46,FE,0,3004,RFC,RFC_PIR02RM,100,379,2,283,0,0,1656,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:19 PM,5/24/2023,4:24:20 PM,1198,10,100,FE,0,3004,RFC,RFC_PIR02RM,100,293,2,287,0,0,1580,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:20 PM,5/24/2023,4:24:21 PM,1202,10,50,FE,0,3004,RFC,RFC_PIR02RM,100,291,2,304,0,0,1648,2398,4b2b1872fa4f11edc5c10000084ad96d,
5/24/2023,5/24/2023,4:24:34 PM,5/24/2023,4:24:35 PM,1237,20,175,FE,0,3004,RFC,RFC_PIR02RM,100,504,2,363,0,0,1904,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:35 PM,5/24/2023,4:24:36 PM,1224,0,157,FE,0,3004,RFC,RFC_PIR02RM,100,435,2,319,0,0,1721,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:36 PM,5/24/2023,4:24:37 PM,1222,10,148,FE,0,3004,RFC,RFC_PIR02RM,100,322,2,363,0,0,1739,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:43 PM,5/24/2023,4:24:44 PM,1279,0,81,FE,0,3004,RFC,RFC_PIR02RM,100,455,2,368,0,0,1657,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:45 PM,5/24/2023,4:24:47 PM,1199,0,142,FE,0,3004,RFC,RFC_PIR02RM,100,354,2,285,0,0,3021,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:47 PM,5/24/2023,4:24:48 PM,1244,0,132,FE,0,3004,RFC,RFC_PIR02RM,100,345,2,345,0,0,1677,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:47 PM,5/24/2023,4:24:48 PM,1193,10,103,FE,0,3004,RFC,RFC_PIR02RM,100,456,2,313,0,0,1995,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:49 PM,5/24/2023,4:24:50 PM,1205,0,87,FE,0,3004,RFC,RFC_PIR02RM,100,414,2,308,0,0,1849,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:49 PM,5/24/2023,4:24:50 PM,1236,0,94,FE,0,3004,RFC,RFC_PIR02RM,100,426,2,308,0,0,1733,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:50 PM,5/24/2023,4:24:51 PM,1228,0,71,FE,0,3004,RFC,RFC_PIR02RM,100,338,2,315,0,0,1828,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:55 PM,5/24/2023,4:24:56 PM,1209,0,108,FE,0,3004,RFC,RFC_PIR02RM,100,453,2,318,0,0,2024,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:24:59 PM,5/24/2023,4:25:00 PM,1235,0,148,FE,0,3004,RFC,RFC_PIR02RM,100,333,2,288,0,0,1707,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:00 PM,5/24/2023,4:25:01 PM,1217,0,78,FE,0,3004,RFC,RFC_PIR02RM,100,355,2,331,0,0,1947,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:11 PM,5/24/2023,4:25:12 PM,1243,10,164,FE,0,3004,RFC,RFC_PIR02RM,100,372,2,309,0,0,2007,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:14 PM,5/24/2023,4:25:16 PM,1207,0,147,FE,0,3004,RFC,RFC_PIR02RM,100,376,2,315,0,0,1797,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:00 PM,5/24/2023,4:25:17 PM,17605,50,297,FE,0,3004,RFC,RFC_PIR02RM,100,2731,27,4183,0,0,32055,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:18 PM,5/24/2023,4:25:19 PM,1217,10,103,FE,0,3004,RFC,RFC_PIR02RM,100,366,2,378,0,0,1486,2398,6979a229fa4f11edb93b0000084ad96c,
5/24/2023,5/24/2023,4:25:18 PM,5/24/2023,4:25:21 PM,2407,10,141,FE,0,3004,RFC,RFC_PIR02RM,100,599,4,731,0,0,4094,2398,6979a229fa4f11edb93b0000084ad96c,
